7
* SHG parameters for all races by gender 18JUL14
* Cigarette level parameters for SHG                                                                
* 1=1-5(3), 2=6-15(10), 3=16-25,(20), 4=26-35(30), 5=36-45(40), 6=41+(60)                           
* Estimates for all race by gender [M(1) F(2)]                                                      
* Race,Sex,StartYOB,EndYOB,Age,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6                                        
0,0,1870,1870,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1871,1871,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1872,1872,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1873,1873,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1874,1874,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1875,1875,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1876,1876,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1877,1877,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1878,1878,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1879,1879,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1880,1880,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1881,1881,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1882,1882,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1883,1883,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1884,1884,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1885,1885,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1886,1886,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1887,1887,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1888,1888,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1889,1889,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1890,1890,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1891,1891,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1892,1892,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1893,1893,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1894,1894,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1895,1895,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1896,1896,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1897,1897,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1898,1898,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1899,1899,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1900,1900,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1901,1901,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1902,1902,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1903,1903,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1904,1904,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1905,1905,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1906,1906,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1907,1907,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1908,1908,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1909,1909,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1910,1910,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1911,1911,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1912,1912,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1913,1913,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1914,1914,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1915,1915,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1916,1916,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1917,1917,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1918,1918,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1919,1919,41,0.074982619,0.192709446,0.406576246,0.151476603,0.133913897,0.040341190
0,0,1920,1920,41,0.073190556,0.189411251,0.405902654,0.153449214,0.136681488,0.041364837
0,0,1921,1921,41,0.071523237,0.186296680,0.405156685,0.155312521,0.139349684,0.042361192
0,0,1922,1922,41,0.069974086,0.183362583,0.404354658,0.157067627,0.141913542,0.043327503
0,0,1923,1923,41,0.068535264,0.180602249,0.403510742,0.158717946,0.144371535,0.044262264
0,0,1924,1924,41,0.067199526,0.178008965,0.402637679,0.160267061,0.146722622,0.045164149
0,0,1925,1925,41,0.065960176,0.175576061,0.401746854,0.161718672,0.148966226,0.046032011
0,0,1926,1926,41,0.064811015,0.173296948,0.400848379,0.163076561,0.151102208,0.046864889
0,0,1927,1927,41,0.063746296,0.171165141,0.399951167,0.164344554,0.153130841,0.047662001
0,0,1928,1928,41,0.062760688,0.169174283,0.399063009,0.165526489,0.155052785,0.048422746
0,0,1929,1929,41,0.061849235,0.167318157,0.398190654,0.166626191,0.156869060,0.049146702
0,0,1930,1930,41,0.060993319,0.165561848,0.397325358,0.167664483,0.158609792,0.049845201
0,0,1931,1931,41,0.060122047,0.163760721,0.396397240,0.168726692,0.160417743,0.050575557
0,0,1932,1932,41,0.059162697,0.161761862,0.395318318,0.169902092,0.162451761,0.051403270
0,0,1933,1933,41,0.058049221,0.159421122,0.393988507,0.171273384,0.164871408,0.052396357
0,0,1934,1934,41,0.056721496,0.156600559,0.392289386,0.172917377,0.167842585,0.053628597
0,0,1935,1935,41,0.055186455,0.153299216,0.390163605,0.174828135,0.171399757,0.055122833
0,0,1936,1936,41,0.053684260,0.150026064,0.387906645,0.176705919,0.175014240,0.056662872
0,0,1937,1937,41,0.052488676,0.147390602,0.385978803,0.178204015,0.177990183,0.057947721
0,0,1938,1938,41,0.051852883,0.145978028,0.384904124,0.179001325,0.179610018,0.058653622
0,0,1939,1939,41,0.052029943,0.146372188,0.385206932,0.178779264,0.179156262,0.058455411
0,0,1940,1940,41,0.053200677,0.148963351,0.387141272,0.177311587,0.176207088,0.057176025
0,0,1941,1941,41,0.055166871,0.153256817,0.390135327,0.174852570,0.171446012,0.055142402
0,0,1942,1942,41,0.057601387,0.158473357,0.393429454,0.171826881,0.165862929,0.052805991
0,0,1943,1943,41,0.060125560,0.163768012,0.396401081,0.168722398,0.160410377,0.050572572
0,0,1944,1944,41,0.062296902,0.168231623,0.398625348,0.166085278,0.155972232,0.048788616
0,0,1945,1945,41,0.063787017,0.171247033,0.399986656,0.164295888,0.153052356,0.047631050
0,0,1946,1946,41,0.064938066,0.173550035,0.400951234,0.162925880,0.150863356,0.046771429
0,0,1947,1947,41,0.066302577,0.176250800,0.402000937,0.161316278,0.148340249,0.045789159
0,0,1948,1948,41,0.068480146,0.180495827,0.403476452,0.158781547,0.144467211,0.044298817
0,0,1949,1949,41,0.072159939,0.187491317,0.405455547,0.154597812,0.138319861,0.041975524
0,0,1950,1950,41,0.077976332,0.198107077,0.407425534,0.148251603,0.129507764,0.038731691
0,0,1951,1951,41,0.085768956,0.211521544,0.408221205,0.140270451,0.119168997,0.035048847
0,0,1952,1952,41,0.095075585,0.226402627,0.407003117,0.131500932,0.108603682,0.031414057
0,0,1953,1953,41,0.105202532,0.241284352,0.403660834,0.122837131,0.098848645,0.028166506
0,0,1954,1954,41,0.115137614,0.254653816,0.398876746,0.115142076,0.090670130,0.025519618
0,0,1955,1955,41,0.123836289,0.265429350,0.393782349,0.108990005,0.084420531,0.023541476
0,0,1956,1956,41,0.131291291,0.274016549,0.388906935,0.104108579,0.079627199,0.022049448
0,0,1957,1957,41,0.137922338,0.281179333,0.384262660,0.100042700,0.075738385,0.020854584
0,0,1958,1958,41,0.144284872,0.287651411,0.379590641,0.096365939,0.072298175,0.019808961
0,0,1959,1959,41,0.151044903,0.294117389,0.374443824,0.092681541,0.068919949,0.018792394
0,0,1960,1960,41,0.158841140,0.301074180,0.368328882,0.088693292,0.065337328,0.017725178
0,0,1961,1961,41,0.167824591,0.308460337,0.361112040,0.084413073,0.061574015,0.016615943
0,0,1962,1962,41,0.177909939,0.315995339,0.352871049,0.079969856,0.057752209,0.015501608
0,0,1963,1963,41,0.188956068,0.323387603,0.343760524,0.075494752,0.053985873,0.014415181
0,0,1964,1964,41,0.200781766,0.330372057,0.333990926,0.071104836,0.050368060,0.013382355
0,0,1965,1965,41,0.213184703,0.336737856,0.323799363,0.066892799,0.046964995,0.012420283
0,0,1966,1966,41,0.226021367,0.342366736,0.313371075,0.062904900,0.043801821,0.011534100
0,0,1967,1967,41,0.239147625,0.347187194,0.302880607,0.059170324,0.040889332,0.010724918
0,0,1968,1968,41,0.252397203,0.351163725,0.292503633,0.055710576,0.038232516,0.009992347
0,0,1969,1969,41,0.265583790,0.354298083,0.282411010,0.052540401,0.035831806,0.009334909
0,0,1970,1970,41,0.278504081,0.356628193,0.272764131,0.049668910,0.033684286,0.008750400
0,0,1971,1971,41,0.290980037,0.358228800,0.263684152,0.047093147,0.031779184,0.008234680
0,0,1972,1972,41,0.302985795,0.359205013,0.255168001,0.044778903,0.030084239,0.007778050
0,0,1973,1973,41,0.314546393,0.359653618,0.247173805,0.042688608,0.028566635,0.007370940
0,0,1974,1974,41,0.325699690,0.359655450,0.239652135,0.040789122,0.027198323,0.007005280
0,0,1975,1975,41,0.336494735,0.359275891,0.232548794,0.039051168,0.025955194,0.006674218
0,0,1976,1976,41,0.346990261,0.358565688,0.225806899,0.037448830,0.024816424,0.006371898
0,0,1977,1977,41,0.357253306,0.357561916,0.219368423,0.035959125,0.023763941,0.006093289
0,0,1978,1978,41,0.367357992,0.356288976,0.213175343,0.034561636,0.022782005,0.005834048
0,0,1979,1979,41,0.377384459,0.354759529,0.207170511,0.033238218,0.021856871,0.005590412
0,0,1980,1980,41,0.387417913,0.352975328,0.201298341,0.031972762,0.020976536,0.005359120
0,0,1981,1981,41,0.397531139,0.350931486,0.195514804,0.030752979,0.020131889,0.005137703
0,0,1982,1982,41,0.407732647,0.348631077,0.189815062,0.029575605,0.019320220,0.004925389
0,0,1983,1983,41,0.418014306,0.346080557,0.184203517,0.028439490,0.018540322,0.004721807
0,0,1984,1984,41,0.428367713,0.343287026,0.178684143,0.027343488,0.017791029,0.004526601
0,0,1985,1985,41,0.438784218,0.340258189,0.173260494,0.026286459,0.017071209,0.004339431
0,0,1986,1986,41,0.449254949,0.337002318,0.167935725,0.025267274,0.016379767,0.004159967
0,0,1987,1987,41,0.459770846,0.333528203,0.162712594,0.024284816,0.015715646,0.003987895
0,0,1988,1988,41,0.470322686,0.329845114,0.157593485,0.023337981,0.015077820,0.003822914
0,0,1989,1989,41,0.480901121,0.325962749,0.152580417,0.022425682,0.014465298,0.003664733
0,0,1990,1990,41,0.491496707,0.321891187,0.147675063,0.021546846,0.013877123,0.003513074
0,0,1991,1991,41,0.502099937,0.317640836,0.142878766,0.020700420,0.013312372,0.003367670
0,0,1992,1992,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,1993,1993,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,1994,1994,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,1995,1995,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,1996,1996,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,1997,1997,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,1998,1998,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,1999,1999,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2000,2000,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2001,2001,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2002,2002,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2003,2003,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2004,2004,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2005,2005,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2006,2006,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2007,2007,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2008,2008,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2009,2009,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2010,2010,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2011,2011,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2012,2012,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2013,2013,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2014,2014,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2015,2015,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2016,2016,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2017,2017,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2018,2018,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2019,2019,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2020,2020,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2021,2021,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2022,2022,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2023,2023,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2024,2024,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2025,2025,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2026,2026,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2027,2027,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2028,2028,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2029,2029,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2030,2030,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2031,2031,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2032,2032,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2033,2033,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2034,2034,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2035,2035,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2036,2036,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2037,2037,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2038,2038,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2039,2039,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2040,2040,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2041,2041,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2042,2042,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2043,2043,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2044,2044,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2045,2045,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2046,2046,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2047,2047,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2048,2048,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2049,2049,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2050,2050,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2051,2051,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2052,2052,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2053,2053,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2054,2054,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2055,2055,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2056,2056,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2057,2057,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2058,2058,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2059,2059,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2060,2060,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2061,2061,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2062,2062,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2063,2063,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2064,2064,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2065,2065,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2066,2066,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2067,2067,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2068,2068,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2069,2069,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2070,2070,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2071,2071,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2072,2072,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2073,2073,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2074,2074,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2075,2075,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2076,2076,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2077,2077,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2078,2078,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2079,2079,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2080,2080,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2081,2081,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2082,2082,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2083,2083,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2084,2084,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2085,2085,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2086,2086,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2087,2087,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2088,2088,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2089,2089,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2090,2090,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2091,2091,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2092,2092,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2093,2093,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2094,2094,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2095,2095,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2096,2096,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2097,2097,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2098,2098,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2099,2099,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,2100,2100,41,0.512701279,0.313222386,0.138192551,0.019885370,0.012770149,0.003228265
0,0,1864,1864,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1865,1865,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1866,1866,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1867,1867,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1868,1868,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1869,1869,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1870,1870,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1871,1871,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1872,1872,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1873,1873,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1874,1874,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1875,1875,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1876,1876,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1877,1877,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1878,1878,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1879,1879,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1880,1880,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1881,1881,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1882,1882,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1883,1883,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1884,1884,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1885,1885,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1886,1886,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1887,1887,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1888,1888,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1889,1889,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1890,1890,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1891,1891,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1892,1892,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1893,1893,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1894,1894,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1895,1895,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1896,1896,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1897,1897,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1898,1898,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1899,1899,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1900,1900,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1901,1901,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1902,1902,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1903,1903,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1904,1904,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1905,1905,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1906,1906,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1907,1907,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1908,1908,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1909,1909,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1910,1910,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1911,1911,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1912,1912,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1913,1913,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1914,1914,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1915,1915,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1916,1916,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1917,1917,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1918,1918,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
0,0,1919,1919,42,0.073540006,0.190058390,0.406044195,0.153062098,0.136133826,0.041161486
